East Asia & Pacific (excluding high income),EAP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.01560986,68.52197281,68.20482795,67.69039756,67.4246191,67.05995157,66.69085525,66.17047181,65.83743683,65.35674695,64.95511126,64.48226203,63.90024327,63.51683012,63.08721602,62.68001957,62.32715762,62.46513733,62.17232887,61.89979944,61.63044235,61.71354718,61.4783763,61.05396832,60.92983597,60.72368368,60.43933757,60.08516718,60.02538277,59.83751549,58.47175148,59.153837,58.6998596,58.69571501,58.37102768
Early-demographic dividend,EAR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.59355013,34.75757324,34.98387658,34.88804584,35.34613525,35.57076159,35.93021497,36.27235901,36.71315182,37.02712593,37.19264434,37.06929575,36.85333519,36.93377897,36.9668212,37.01858416,36.53600915,36.43929396,35.89522393,35.63183157,35.28883085,34.97690102,34.75911002,34.60002074,34.48176601,34.59384078,34.60000879,34.65744072,34.71053955,34.84662621,33.69188018,34.81316843,36.03237945,36.89478318,37.54271515
East Asia & Pacific,EAS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.31778543,65.94642455,65.68735509,65.21966599,65.03005215,64.7418618,64.46435188,64.07817662,63.72245697,63.30272981,62.99663843,62.61957952,62.10557775,61.75788017,61.43314359,61.12518347,60.85649026,60.995252,60.74900677,60.50390231,60.27031205,60.34950753,60.15773835,59.84882845,59.80779803,59.66914603,59.4821739,59.24508653,59.29230433,59.20466056,57.96360309,58.63032081,58.31206464,58.37407429,58.1151202
Europe & Central Asia (excluding high income),ECA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.74056284,48.74220805,48.53014478,47.04786884,48.22755328,48.04258809,47.72117044,47.03283032,46.97284012,47.07975004,45.97723956,46.00680999,46.03336882,45.49428552,44.18730774,43.96520617,43.80647008,43.62787946,43.63217038,43.92664495,44.3292515,44.61751682,44.60592806,44.76302956,44.57348981,44.87335644,45.0983675,45.22096147,45.24862529,45.19813141,43.5977925,44.15074955,44.30372812,44.48396926,44.54729829
Europe & Central Asia,ECS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.90872442,49.11460479,48.84030856,48.08862169,48.07525882,47.94716292,47.89190122,47.63534327,47.65289313,48.5580579,48.50719721,48.32898632,48.69921234,48.76125641,48.69530465,48.96066278,49.22446712,49.3871731,49.56897244,49.72182848,49.88579797,50.13319132,50.33027185,50.41046882,50.42673823,50.48409796,50.66324021,50.75056757,50.83504375,50.82342105,50.06934795,50.62417507,51.30471122,51.47321879,51.29480851
Ecuador,ECU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.94,47.252,47.325,47.407,47.808,47.972,48.08,48.535,51.694,48.8,45.876,46.976,48.074,49.17,52.727,51.916,52.7,51.956,52.021,49.664,48.011,47.065,48.081,48.131,47.689,51.905,55.406,56.173,54.481,54.401,48.146,52.986,53.451,52.521,52.443
"Egypt, Arab Rep.",EGY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.12,22.16,22.971,22.286,23.111,21.75,21.05,20.367,19.695,20.512,20.406,20.337,18.191,18.925,19.68,20.457,21.259,23.326,21.895,22.916,23.19,22.538,22.511,23.011,23.166,22.813,23.072,22.185,18.415,15.859,14.609,15.59,15.233,15.3,15.068
Euro area,EMU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.78993254,43.62912947,43.51081865,43.46935589,43.77465584,43.89119041,44.22162972,44.47845312,44.86770129,45.41503257,45.73705438,45.70517289,46.31162986,46.99857369,47.35268726,47.90326533,48.46112614,48.79034023,49.13554136,49.45308535,49.54962367,49.83245631,50.25368738,50.38985249,50.47244182,50.46041721,50.65116067,50.8080016,50.90106789,51.10512116,50.35438787,51.07349464,51.64642284,51.96112637,51.81313748
Eritrea,ERI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.031,73.993,73.946,73.821,73.642,73.677,73.664,73.584,73.531,73.498,73.49,73.413,73.397,73.452,73.474,73.453,73.439,73.38,73.436,73.362,73.296,73.168,73.075,73.105,72.801,72.902,72.749,72.728,72.512,72.364,71.404,71.975,72.354,72.385,72.336
Spain,ESP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.352,33.435,34.455,35.025,36.312,36.77,37.279,38.067,38.425,39.117,40.657,39.439,41.891,43.378,44.756,46.176,47.598,48.547,49.934,51.014,51.711,52.29,52.895,52.831,52.628,52.62,52.485,52.281,51.872,52.039,50.922,52.392,52.567,52.842,52.598
Estonia,EST,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.729,58.276,55.776,54.707,54.661,53.705,53.511,54.271,52.708,51.917,52.575,51.987,51.03,52.274,53.198,53.512,54.656,54.02,54.784,54.714,55.069,55.617,55.38,55.341,54.54,55.747,56.295,57.006,57.281,57.34,57.133,57.777,60.138,61.049,60.826
Ethiopia,ETH,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.826,74.813,74.795,74.77,74.745,74.722,74.697,74.669,74.641,74.617,74.598,74.582,74.573,74.568,74.568,74.571,74.525,74.481,74.439,74.399,74.36,74.322,74.286,74.251,72.195,70.141,68.087,66.034,63.977,61.915,59.234,57.555,57.495,57.378,57.27
European Union,EUU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7332645,45.33064869,45.20122217,45.07738945,45.22116815,45.20786641,45.38947514,45.48888606,45.75045683,46.17469722,46.4606368,46.50131252,46.84915939,47.29902046,47.52149175,47.9685236,48.35006055,48.59672018,48.90744179,48.99887011,49.29089467,49.52872845,49.92903647,50.07854502,50.21798941,50.26454589,50.42998245,50.67118895,50.76754072,50.92225799,50.25982503,50.99138704,51.58876534,51.90906765,51.75368331
Fragile and conflict affected situations,FCS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.75931837,58.9037433,58.85914098,58.69539199,58.62500223,58.67980904,58.59111053,58.4514226,58.36448348,58.31408236,58.22790025,58.09029603,57.81761473,57.54686152,57.36334977,57.21859789,56.93553931,56.69167779,56.36289882,56.08534869,55.80549174,55.71761436,55.3847855,55.25890621,54.93369513,54.59808994,54.15113517,53.468865,53.03471568,52.3574858,51.05073589,50.81427696,50.50186961,53.39363083,53.24491023
Finland,FIN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.637,57.383,56.172,55.445,54.718,54.635,54.555,54.858,55.058,56.323,56.567,57.281,57.75,57.631,57.573,58.157,58.337,57.33,57.374,56.862,55.871,55.743,55.865,55.568,55.297,55.407,54.982,55.028,55.688,55.678,55.175,55.927,57.267,57.489,57.436
Fiji,FJI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.699,39.75,39.666,39.64,39.575,39.543,39.491,39.08,38.666,38.253,37.841,37.429,37.017,36.606,36.192,34.969,36.711,38.475,40.268,42.086,43.912,45.741,44.326,42.925,41.54,40.016,38.51,38.503,38.509,38.531,38.078,38.31,38.59,38.593,38.488
France,FRA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.421,46.459,46.851,47.306,47.468,47.775,48.146,47.737,48.064,48.449,48.535,48.324,48.535,49.761,49.582,50.138,50.229,50.62,50.74,51.065,51.083,50.995,51.196,51.318,51.012,50.956,50.83,50.626,50.813,50.615,50.05,51.59,51.871,51.826,51.678
Faroe Islands,FRO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.172,37.101,37.162,37.143,37.143,37.15,37.194,37.229,37.305,37.555,37.721,37.849,38.027,38.194,38.404,38.607,38.907,39.119,39.47,39.787,40.025,40.269,40.543,40.812,41.079,41.311,41.516,41.697,41.835,41.897,39.09,39.793,41.888,41.863,41.746
United Kingdom,GBR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.005,51.844,51.828,51.896,51.904,51.86,52.276,52.676,52.717,53.261,53.66,53.533,54.147,54.111,54.533,54.83,55.345,55.115,55.428,55.563,55.499,55.652,55.909,56.229,56.499,56.703,57.05,57.248,57.514,58.009,58.246,58,57.703,57.365,57.279
Georgia,GEO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.254,57.806,58.428,59.137,59.944,59.429,58.303,57.332,56.953,58.365,55.309,58.365,56.184,57.762,57.075,56.141,53.845,55.089,54.335,54.781,55.938,56.267,57.394,56.566,57.46,59.114,58.054,56.859,55.742,54.716,55.206,52.927,54.925,55.037,54.996
Ghana,GHA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.46,76.475,76.066,75.652,75.234,74.812,74.386,73.954,73.516,73.075,72.628,72.153,71.674,71.19,70.701,70.208,69.711,69.209,68.703,68.192,67.678,67.16,66.638,66.112,65.583,65.05,64.609,64.184,63.764,63.345,62.249,62.257,61.819,61.815,61.522
Gibraltar,GIB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.243,63.221,63.192,63.163,63.132,63.104,63.081,63,62.921,62.886,62.839,62.756,62.713,61.566,60.41,59.248,58.078,56.894,55.7,54.499,53.291,52.078,50.86,49.639,48.414,47.185,45.954,44.725,43.497,42.271,41.854,42.015,42.142,42.094,41.627
"Gambia, The",GMB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.098,45.057,45.03,45.006,44.904,44.835,44.811,44.875,44.894,45.006,45.09,45.185,44.975,45.104,45.238,45.055,44.933,44.928,45.028,45.141,45.231,44.832,44.899,44.889,44.738,44.773,44.741,44.807,44.955,45.073,45.004,45.06,45.12,45.242,45.22
Guinea-Bissau,GNB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.659,55.687,55.705,55.711,55.712,55.719,55.734,55.753,55.778,55.806,55.831,55.856,55.879,55.9,55.922,55.941,55.954,55.968,55.987,56.01,56.036,56.062,56.089,56.12,56.156,56.2,56.254,56.32,56.399,56.485,55.943,56.341,56.413,56.485,56.46
Equatorial Guinea,GNQ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.696,52.814,52.917,53.004,53.075,53.126,53.16,53.181,53.192,53.184,53.122,53.009,52.869,52.707,52.519,52.361,52.262,52.202,52.194,52.256,52.399,52.602,52.838,53.084,53.314,53.507,53.655,53.753,53.802,53.802,50.726,51.475,53.337,52.997,52.753
Greece,GRC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.364,33.155,35.075,35.197,35.774,36.632,37.742,37.651,39.468,39.518,39.478,38.729,39.271,39.859,41.049,41.255,41.607,41.488,41.532,42.576,43.228,43.077,43.383,43.172,43.517,44.028,44.09,43.829,43.386,43.512,42.721,43.26,44.413,44.673,44.492
Grenada,GRD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.501,39.623,39.86,40.027,40.2,40.452,40.537,40.764,41.06,41.258,41.422,41.474,41.695,41.832,42.045,41.948,41.859,41.779,41.708,41.648,41.598,40.096,44.986,39.687,39.978,38.437,39.525,38.655,38.408,37.107,36.358,37.727,40.503,40.412,40.383
Guam,GUM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.507,59.556,59.612,59.665,59.722,59.782,59.844,59.906,59.965,60.026,60.074,58.087,54.398,53.502,52.599,54.802,55.193,48.288,50.81,53.319,56.437,56.107,56.157,56.197,56.242,56.261,56.265,56.29,56.273,56.351,54.859,55.383,56.413,56.425,56.433
Guyana,GUY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.474,37.299,38.267,39.269,38.728,38.19,37.649,37.101,36.542,35.975,35.401,34.818,34.228,34.835,35.428,36.015,36.594,37.161,37.716,38.259,38.79,39.309,39.838,40.381,40.924,41.475,42.039,42.614,43.269,40.483,40.028,40.119,40.413,40.327,40.274
High income,HIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.10348567,50.30082397,50.23467307,49.92362126,49.98002028,50.00513971,50.12468961,50.26382318,50.19228287,50.83717015,51.04586098,50.92321074,51.12543604,51.23404249,51.41015406,51.73100795,52.04085317,52.20447553,52.41035159,52.40088365,52.38816017,52.43587131,52.58795153,52.6236317,52.74960663,52.7481118,52.97712382,53.19279468,53.48909822,53.78618947,53.11217411,53.56175599,54.06776641,54.39687943,54.2998805
"Hong Kong SAR, China",HKG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.059,47.948,46.759,46.364,46.9,47.384,47.635,47.858,48.418,48.711,48.986,50.308,51.449,51.022,51.273,51.65,52.017,52.503,52.446,52.56,51.257,52.325,52.893,53.869,53.936,54.212,54.28,54.645,54.747,54.51,53.728,53.718,52.79,52.412,52.017
Honduras,HND,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.385,43.838,44.218,44.644,44.47,44.878,44.877,45.146,45.337,45.107,43.406,42.99,42.581,42.178,41.782,41.394,38.459,37.827,39.44,40.918,42.657,39.675,38.294,43.408,46.004,46.551,45.913,45.759,50.369,47.112,47.552,49.651,48.541,39.675,39.485
Heavily indebted poor countries (HIPC),HPC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.83307706,63.96372934,63.9599807,63.82694128,63.85005135,63.9517134,63.87536319,63.72661409,63.61803668,63.57479362,63.559894,63.57097731,63.54236071,63.46899427,63.42638255,63.35793362,63.07563431,62.82397207,62.51039144,62.22012488,61.95295397,62.02143824,61.7728693,61.56435069,60.65460948,59.99172584,59.38039424,58.63932477,58.33753017,57.86777492,56.42806218,56.87956676,56.51895918,58.95593541,58.85124435
Croatia,HRV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.793,46.616,46.311,45.999,45.693,45.389,45.115,44.871,44.657,44.508,44.411,44.306,44.136,44.088,45.204,45.394,45.42,45.055,45.65,46.582,46.029,44.475,44.391,44.423,46.252,46.698,45.196,45.303,45.195,44.906,44.476,45.682,46.922,47.144,47.024
Haiti,HTI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.681,56.745,56.814,56.891,56.974,57.063,57.005,56.954,56.908,56.868,56.835,57.148,57.462,57.775,58.087,58.4,58.842,59.284,59.724,60.162,60.596,61.097,61.078,61.46,61.7,61.787,61.916,62.114,62.224,61.979,61.392,61.946,60.545,60.128,59.979
Hungary,HUN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.227,45.725,45.535,45.446,45.417,45.359,45.291,45.278,45.293,45.394,45.66,45.983,46.272,46.467,46.685,46.819,46.903,46.76,46.601,45.859,46.646,46.842,47.46,47.74,48.885,49.898,50.83,51.053,51.583,51.412,51.377,52.304,53.117,53.938,53.886
IBRD only,IBD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2224607,51.95108833,51.80576066,51.41623718,51.3470466,51.29984916,51.12025872,51.00585061,50.97253201,51.07083287,50.96480169,50.75875667,50.53623391,50.3993519,50.2765556,50.21292273,49.74687536,49.50252588,48.95862682,48.54859601,47.95853109,47.68598109,47.37681614,47.06408774,46.8688404,46.79236475,46.66880093,46.48893496,46.33846264,46.19895608,44.62558282,45.7818287,46.17529113,46.66204462,46.88314493
IDA & IBRD total,IBT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.88307604,51.71470508,51.59220601,51.28920517,51.26237611,51.19223508,51.06910944,50.99418675,50.99487699,51.0752367,50.9882427,50.80529665,50.60656469,50.49449737,50.39276721,50.33362634,49.93335893,49.7380143,49.30878713,49.03635129,48.62475718,48.42154528,48.14340981,47.88863162,47.68267012,47.62125845,47.46469722,47.30486766,47.16786041,47.07958876,45.7392845,46.73750606,47.0569962,47.7430729,47.89841821
IDA total,IDA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.28497612,50.6103756,50.60343512,50.70695518,50.87818265,50.70851284,50.84113862,50.9426042,51.09286206,51.09437801,51.08925421,51.00416392,50.90457355,50.89417671,50.87666045,50.8316574,50.69462465,50.68695475,50.70142315,50.95104603,51.2051654,51.23330359,51.03867481,50.97127431,50.6921728,50.65033177,50.33539188,50.20748491,50.07608662,50.12130483,49.52628007,49.9343427,49.92814403,51.29914791,51.20331556
IDA blend,IDB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2711828,48.24723689,48.39983381,48.64845906,48.87740596,48.19767174,48.59646232,49.00044217,49.06248348,49.21576505,49.33208449,49.24320141,49.13485738,49.3461161,49.50089169,49.59068159,49.70120874,49.66456042,49.62650422,49.86434836,50.11353065,50.19027083,50.34860128,50.44421777,50.52173508,50.91899442,50.65242874,50.16549788,49.62608275,50.00246592,49.95791565,50.49358584,50.47855937,51.75997561,51.76798472
Indonesia,IDN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.489,49.541,50.379,49.426,50.671,50.673,50.674,49.829,51.093,51.172,51.67,49.986,48.048,47.845,47.236,46.082,46.008,49.839,50.386,50.3,50.973,50.989,51.49,50.714,50.64,50.772,50.949,51.943,53.131,53.949,53.202,52.069,52.562,52.545,52.583
IDA only,IDX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8116136,51.81392966,51.72711782,51.75645834,51.89881378,51.99114721,51.99176801,51.94198213,52.14087633,52.06602771,52.00079462,51.92125294,51.82789565,51.70290793,51.59722598,51.48310235,51.21689389,51.22593403,51.27008187,51.52754516,51.78531995,51.7876538,51.40482793,51.25057214,50.78226378,50.50882241,50.16923137,50.22940248,50.31032635,50.18297302,49.30279797,49.64499175,49.64348152,51.05154072,50.89738225
Isle of Man,IMN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.225,30.336,30.459,30.587,30.735,31.331,31.934,32.542,33.157,33.775,34.397,34.483,34.57,34.66,34.753,34.852,33.499,32.179,30.892,29.641,28.425,27.583,26.764,26.675,26.619,26.597,26.59,26.592,26.581,26.549,25.998,27.724,29.479,31.243,32.803
Not classified,INX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.498,42.58,43.048,44.461,45.455,46.487,48.306,48.511,49.908,50.937,52.026,52.489,53.184,53.274,53.371,54.999,55.742,56.969,56.827,56.102,55.247,54.93,54.719,55.227,54.884,54.809,55.533,55.589,55.999,56.207,55.055,57.97,59.228,59.968,60.12
"Iran, Islamic Rep.",IRN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.667,9.769,9.907,10.048,10.208,10.395,10.591,11.304,12.058,12.853,13.691,14.578,15.5,16.486,17.555,18.684,18.042,17.006,14.763,15.692,15.14,13.595,14.89,13.344,12.994,14.362,16.174,17.358,17.341,16.812,13.722,13.086,13.469,13.592,13.45
Iraq,IRQ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.741,8.766,8.789,8.801,8.811,8.823,8.835,8.85,9.146,9.451,9.765,10.089,10.423,10.77,11.131,11.504,11.891,12.29,12.215,12.133,12.048,11.965,11.883,12.777,13.722,14.178,14.65,11.334,11.35,11.389,10.88,10.902,10.99,10.872,10.797
Iceland,ISL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.495,66.168,67.023,67.343,67.832,70.081,68.665,67.592,69.349,71.173,73.42,72.505,71.679,72,70.394,70.855,71.672,71.275,70.599,70.127,70.398,69.972,70.541,70.998,71.817,72.718,72.936,72.526,71.531,71.381,69.293,69.148,70.57,70.368,70.287
Israel,ISR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.277,46.685,47.962,49.079,50.697,51.665,51.462,51.403,51.32,52.465,53.469,53.73,53.29,54.174,54.666,55.28,55.654,56.162,56.196,57.132,57.466,57.126,59.333,59.183,60.146,60.114,60.412,60.282,60.857,60.618,59.403,59.696,61.109,61.825,62.04
Italy,ITA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.956,35.484,33.868,33.329,33.099,33.142,33.789,33.984,34.477,35.157,35.396,35.863,36.326,36.803,38.128,37.755,37.888,37.675,38.396,37.951,37.881,38.068,39.368,39.323,39.746,39.391,40.069,40.579,40.735,40.885,39.512,39.884,40.517,41.313,41.277
Jamaica,JAM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.881,63.441,63.033,62.628,62.174,61.673,61.131,60.544,59.928,58.984,58.147,57.325,56.932,56.534,56.565,56.394,56.177,55.937,55.689,53.753,52.347,52.646,53.024,53.938,54.469,58.524,57.653,58.604,58.309,59.834,57.579,58.395,60.803,61.172,61.301
Jordan,JOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.081,11.229,11.386,11.465,11.536,11.604,11.627,11.66,11.703,11.764,11.845,11.289,11.892,10.852,11.116,11.382,11.579,14.367,13.939,14.589,14.464,14.424,13.864,12.946,12.283,13.599,15.052,16.612,14.649,13.685,14.974,13.964,13.922,14.004,13.962
